,,,,,,,,,,,,,,,,,
"“Talk2U - AI Training Set (CSEF)"" is made available with a CC BY-SA license.",,,,,,,,,,,,,,,,,
"This license allows reusers to distribute, remix, adapt, and build upon the material in any medium or format, so long as attribution is given to the creator. The license allows for commercial use. If you remix, adapt, or build upon the material, you must license the modified material under identical terms.",,,,,,,,,,,,,,,,,
Attributions to Talk2U,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,id,repository_version,text,intent,language,created_at,entities,,,,,,,,translations
,,,1213704,2811,não obrigada,negar,pt_br,2023-04-03T13:27:57.079233Z,,,,,,,,,
,,,1213703,2811,não obrigado,negar,pt_br,2023-04-03T13:27:57.043434Z,,,,,,,,,
,,,1213702,2811,não valeu,negar,pt_br,2023-04-03T13:27:56.995881Z,,,,,,,,,
,,,1213701,2811,nem pensar,negar,pt_br,2023-04-03T13:27:56.952774Z,,,,,,,,,
,,,1213700,2811,de jeito nenhum,negar,pt_br,2023-04-03T13:27:56.879618Z,,,,,,,,,
,,,1213699,2811,não consigo,negar,pt_br,2023-04-03T13:27:56.841741Z,,,,,,,,,
,,,1213698,2811,não dá,negar,pt_br,2023-04-03T13:27:56.791254Z,,,,,,,,,
,,,1213697,2811,não tenho,negar,pt_br,2023-04-03T13:27:56.745696Z,,,,,,,,,
,,,1213696,2811,nem quero,negar,pt_br,2023-04-03T13:27:56.702737Z,,,,,,,,,
,,,1213695,2811,pior que não,negar,pt_br,2023-04-03T13:27:56.656416Z,,,,,,,,,
,,,1213694,2811,não estou,negar,pt_br,2023-04-03T13:27:56.596143Z,,,,,,,,,
,,,1213693,2811,não to,negar,pt_br,2023-04-03T13:27:56.527473Z,,,,,,,,,
,,,1213692,2811,nunca fiz,negar,pt_br,2023-04-03T13:27:56.465098Z,,,,,,,,,
,,,1213691,2811,nunca faria,negar,pt_br,2023-04-03T13:27:56.416632Z,,,,,,,,,
,,,1213690,2811,to nao,negar,pt_br,2023-04-03T13:27:56.369620Z,,,,,,,,,
,,,1213689,2811,naum,negar,pt_br,2023-04-03T13:27:56.327958Z,,,,,,,,,
,,,1213688,2811,nem a pau,negar,pt_br,2023-04-03T13:27:56.266746Z,,,,,,,,,
,,,1213687,2811,quero n,negar,pt_br,2023-04-03T13:27:56.203745Z,,,,,,,,,
,,,1213686,2811,não mesmo,negar,pt_br,2023-04-03T13:27:56.127350Z,,,,,,,,,
,,,1213684,2811,não entendi,duvida,pt_br,2023-04-03T13:27:56.026338Z,,,,,,,,,
,,,1213683,2811,não sei,duvida,pt_br,2023-04-03T13:27:55.956713Z,,,,,,,,,
,,,1213682,2811,não tenho certeza,duvida,pt_br,2023-04-03T13:27:55.915905Z,,,,,,,,,
,,,1213681,2811,não entendo,duvida,pt_br,2023-04-03T13:27:55.882942Z,,,,,,,,,
,,,1213680,2811,depende,duvida,pt_br,2023-04-03T13:27:55.822647Z,,,,,,,,,
,,,1213679,2811,como assim?,duvida,pt_br,2023-04-03T13:27:55.766071Z,,,,,,,,,
,,,1213678,2811,talvez não,duvida,pt_br,2023-04-03T13:27:55.711975Z,,,,,,,,,
,,,1213677,2811,não sei muito bem,duvida,pt_br,2023-04-03T13:27:55.667590Z,,,,,,,,,
,,,1213676,2811,quem sabe,duvida,pt_br,2023-04-03T13:27:55.621011Z,,,,,,,,,
,,,1213675,2811,estou incerto,duvida,pt_br,2023-04-03T13:27:55.566069Z,,,,,,,,,
,,,1213674,2811,talvez sim,duvida,pt_br,2023-04-03T13:27:55.510356Z,,,,,,,,,
,,,1213673,2811,fiquei confuso,duvida,pt_br,2023-04-03T13:27:55.423247Z,,,,,,,,,
,,,1213672,2811,to confusa,duvida,pt_br,2023-04-03T13:27:55.380681Z,,,,,,,,,
,,,1213671,2811,não sei te dizer,duvida,pt_br,2023-04-03T13:27:55.324395Z,,,,,,,,,
,,,1213670,2811,não faço ideia,duvida,pt_br,2023-04-03T13:27:55.266268Z,,,,,,,,,
,,,1213669,2811,não faço a menor ideia,duvida,pt_br,2023-04-03T13:27:55.198215Z,,,,,,,,,
,,,1213668,2811,eu que vou saber?,duvida,pt_br,2023-04-03T13:27:55.141257Z,,,,,,,,,
,,,1213667,2811,sei la,duvida,pt_br,2023-04-03T13:27:55.104231Z,,,,,,,,,
,,,1213666,2811,pq?,duvida,pt_br,2023-04-03T13:27:55.045821Z,,,,,,,,,
,,,1213665,2811,porque?,duvida,pt_br,2023-04-03T13:27:54.985406Z,,,,,,,,,
,,,1213664,2811,por que?,duvida,pt_br,2023-04-03T13:27:54.943687Z,,,,,,,,,
,,,1213663,2811,to na duvida,duvida,pt_br,2023-04-03T13:27:54.847555Z,,,,,,,,,
,,,1213662,2811,to em duvida,duvida,pt_br,2023-04-03T13:27:54.781918Z,,,,,,,,,
,,,1213661,2811,tenho minhas duvidas,duvida,pt_br,2023-04-03T13:27:54.740896Z,,,,,,,,,
,,,1213660,2811,n sei,duvida,pt_br,2023-04-03T13:27:54.689202Z,,,,,,,,,
,,,1213659,2811,nem ideia,duvida,pt_br,2023-04-03T13:27:54.650923Z,,,,,,,,,
,,,1213658,2811,nem sei,duvida,pt_br,2023-04-03T13:27:54.597666Z,,,,,,,,,
,,,1213657,2811,sei la mano,duvida,pt_br,2023-04-03T13:27:54.541124Z,,,,,,,,,
,,,1213656,2811,mais ou menos,duvida,pt_br,2023-04-03T13:27:54.495059Z,,,,,,,,,
,,,1213655,2811,as vezes,duvida,pt_br,2023-04-03T13:27:54.435527Z,,,,,,,,,
,,,1213654,2811,acredito que não,negar,pt_br,2023-04-03T13:27:54.377129Z,,,,,,,,,
,,,1213653,2811,acredito que sim,afirmar,pt_br,2023-04-03T13:27:54.327138Z,,,,,,,,,
,,,1213652,2811,preciso pensar,duvida,pt_br,2023-04-03T13:27:54.259622Z,,,,,,,,,
,,,1213651,2811,to pensando,duvida,pt_br,2023-04-03T13:27:54.187823Z,,,,,,,,,
,,,1213650,2811,sei nao,duvida,pt_br,2023-04-03T13:27:54.136252Z,,,,,,,,,
,,,1213649,2811,n to certa disso,duvida,pt_br,2023-04-03T13:27:54.091428Z,,,,,,,,,
,,,1213648,2811,"hmmm, nao sei",duvida,pt_br,2023-04-03T13:27:54.054915Z,,,,,,,,,
,,,1213647,2811,deixa elas em paz cara,defender,pt_br,2023-04-03T13:27:53.982656Z,852354,1213647,6,10,character,,2023-04-03T13:27:54.019253Z,elas,
,,,1213646,2811,elas não fizeram nada,defender,pt_br,2023-04-03T13:27:53.912810Z,852353,1213646,0,4,character,,2023-04-03T13:27:53.935293Z,elas,
,,,1213645,2811,elas tem razão,defender,pt_br,2023-04-03T13:27:53.740207Z,852352,1213645,0,4,character,,2023-04-03T13:27:53.828266Z,elas,
,,,1213644,2811,elas tao certissimas,defender,pt_br,2023-04-03T13:27:53.667200Z,852351,1213644,0,4,character,,2023-04-03T13:27:53.688554Z,elas,
,,,1213643,2811,deixa elas,defender,pt_br,2023-04-03T13:27:53.572201Z,852350,1213643,6,10,character,,2023-04-03T13:27:53.600204Z,elas,
,,,1213642,2811,ta certa ela,defender,pt_br,2023-04-03T13:27:53.503816Z,852349,1213642,9,12,character,,2023-04-03T13:27:53.533495Z,ela,
,,,1213641,2811,certíssima ela,defender,pt_br,2023-04-03T13:27:53.375608Z,852348,1213641,11,14,character,,2023-04-03T13:27:53.455405Z,ela,
,,,1213640,2811,nunca errou ela,defender,pt_br,2023-04-03T13:27:53.243289Z,852347,1213640,12,15,character,,2023-04-03T13:27:53.310421Z,ela,
,,,1213639,2811,vcs tao fodidos,ameacar,pt_br,2023-04-03T13:27:53.106013Z,852346,1213639,0,3,bot,,2023-04-03T13:27:53.132772Z,vcs,
,,,1213638,2811,ces tao muito fodidos,ameacar,pt_br,2023-04-03T13:27:53.022540Z,852345,1213638,0,3,bot,,2023-04-03T13:27:53.068238Z,ces,
,,,1213637,2811,vcs vao se fuder,ameacar,pt_br,2023-04-03T13:27:52.935392Z,852344,1213637,0,3,bot,,2023-04-03T13:27:52.981535Z,vcs,
,,,1213636,2811,tu vai se fuder,ameacar,pt_br,2023-04-03T13:27:52.861176Z,852343,1213636,0,2,bot,,2023-04-03T13:27:52.887867Z,tu,
,,,1213635,2811,vou acabar contigo,ameacar,pt_br,2023-04-03T13:27:52.789403Z,852342,1213635,11,18,bot,,2023-04-03T13:27:52.820513Z,contigo,
,,,1213634,2811,boaa laís,defender,pt_br,2023-04-03T13:27:52.718762Z,852341,1213634,5,9,character,,2023-04-03T13:27:52.743430Z,laís,
,,,1213633,2811,isso aí laís,defender,pt_br,2023-04-03T13:27:52.643385Z,852340,1213633,8,12,character,,2023-04-03T13:27:52.669355Z,laís,
,,,1213632,2811,a laís tá certíssima,defender,pt_br,2023-04-03T13:27:52.594106Z,852339,1213632,2,6,character,,2023-04-03T13:27:52.611424Z,laís,
,,,1213631,2811,laís nunca errou,defender,pt_br,2023-04-03T13:27:52.481891Z,852338,1213631,0,4,character,,2023-04-03T13:27:52.528399Z,laís,
,,,1213630,2811,a laís não fez nada de errado,defender,pt_br,2023-04-03T13:27:52.387938Z,852337,1213630,2,6,character,,2023-04-03T13:27:52.417961Z,laís,
,,,1213629,2811,concordo com a laís,defender,pt_br,2023-04-03T13:27:52.303071Z,852336,1213629,15,19,character,,2023-04-03T13:27:52.344974Z,laís,
,,,1213628,2811,tô com a laís,defender,pt_br,2023-04-03T13:27:52.186960Z,852335,1213628,9,13,character,,2023-04-03T13:27:52.240213Z,laís,
,,,1213627,2811,essa laís é uma vadia mesmo,xingar,pt_br,2023-04-03T13:27:52.089103Z,852334,1213627,5,9,character,,2023-04-03T13:27:52.134724Z,laís,
,,,1213626,2811,a laís é uma escrota,xingar,pt_br,2023-04-03T13:27:52.010909Z,852333,1213626,2,6,character,,2023-04-03T13:27:52.038563Z,laís,
,,,1213625,2811,essa laís é uma ridícula,xingar,pt_br,2023-04-03T13:27:51.932298Z,852332,1213625,5,9,character,,2023-04-03T13:27:51.964405Z,laís,
,,,1213624,2811,que nojo de você,xingar,pt_br,2023-04-03T13:27:51.872149Z,852331,1213624,12,16,bot,,2023-04-03T13:27:51.897939Z,você,
,,,1213623,2811,que nojo dessa laís,xingar,pt_br,2023-04-03T13:27:51.770743Z,852330,1213623,15,19,character,,2023-04-03T13:27:51.828583Z,laís,
,,,1213622,2811,odeio você,xingar,pt_br,2023-04-03T13:27:51.674095Z,852329,1213622,6,10,bot,,2023-04-03T13:27:51.705719Z,você,
,,,1213621,2811,odiei ela,xingar,pt_br,2023-04-03T13:27:51.582765Z,852328,1213621,6,9,character,,2023-04-03T13:27:51.612524Z,ela,
,,,1213620,2811,odiei essa laís,xingar,pt_br,2023-04-03T13:27:51.482757Z,852327,1213620,11,15,character,,2023-04-03T13:27:51.513710Z,laís,
,,,1213619,2811,elas são umas escrotas,xingar,pt_br,2023-04-03T13:27:51.396787Z,852326,1213619,0,4,character,,2023-04-03T13:27:51.436538Z,elas,
,,,1213618,2811,elas são umas merdas,xingar,pt_br,2023-04-03T13:27:51.266268Z,852325,1213618,0,4,character,,2023-04-03T13:27:51.300930Z,elas,
,,,1213617,2811,manda elas se foderem,xingar,pt_br,2023-04-03T13:27:51.163818Z,852324,1213617,6,10,character,,2023-04-03T13:27:51.197285Z,elas,
,,,1213616,2811,se fuder elas duas,xingar,pt_br,2023-04-03T13:27:51.091641Z,852323,1213616,9,13,character,,2023-04-03T13:27:51.117976Z,elas,
,,,1213615,2811,manda ela a merda,xingar,pt_br,2023-04-03T13:27:51.006535Z,852322,1213615,6,9,character,,2023-04-03T13:27:51.032706Z,ela,
,,,1213614,2811,vai a merda seu idiota,xingar,pt_br,2023-04-03T13:27:50.896689Z,852321,1213614,12,15,bot,,2023-04-03T13:27:50.933037Z,seu,
,,,1213613,2811,vai se fuder seu babaca,xingar,pt_br,2023-04-03T13:27:50.769668Z,852320,1213613,13,16,bot,,2023-04-03T13:27:50.823639Z,seu,
,,,1213612,2811,vai se fuder seu merda,xingar,pt_br,2023-04-03T13:27:50.643016Z,852319,1213612,13,16,bot,,2023-04-03T13:27:50.708420Z,seu,
,,,1213611,2811,odiei esse leo,xingar,pt_br,2023-04-03T13:27:50.523401Z,852318,1213611,11,14,character,,2023-04-03T13:27:50.566954Z,leo,
,,,1213610,2811,esse leo é um ridículo,xingar,pt_br,2023-04-03T13:27:50.342367Z,852317,1213610,5,8,character,,2023-04-03T13:27:50.423868Z,leo,
,,,1213609,2811,manda esse leo tomar no cu,xingar,pt_br,2023-04-03T13:27:50.248753Z,852316,1213609,11,14,character,,2023-04-03T13:27:50.273132Z,leo,
,,,1213608,2811,que cara escroto esse tal de leo,xingar,pt_br,2023-04-03T13:27:50.157899Z,852315,1213608,29,32,character,,2023-04-03T13:27:50.192400Z,leo,
,,,1213607,2811,o leo ta certíssimo,defender,pt_br,2023-04-03T13:27:50.092145Z,852314,1213607,2,5,character,,2023-04-03T13:27:50.127671Z,leo,
,,,1213606,2811,apoio o leo,defender,pt_br,2023-04-03T13:27:50.013815Z,852313,1213606,8,11,character,,2023-04-03T13:27:50.049040Z,leo,
,,,1213605,2811,eu faria igual o leo,identificar,pt_br,2023-04-03T13:27:49.922350Z,852312,1213605,17,20,character,,2023-04-03T13:27:49.951722Z,leo,
,,,1213604,2811,eu faria o mesmo que a laís,identificar,pt_br,2023-04-03T13:27:49.834455Z,852311,1213604,23,27,character,,2023-04-03T13:27:49.868530Z,laís,
,,,1213603,2811,boa leo!,defender,pt_br,2023-04-03T13:27:49.730322Z,852310,1213603,4,7,character,,2023-04-03T13:27:49.792518Z,leo,
,,,1213602,2811,a laís é linda,elogiar,pt_br,2023-04-03T13:27:49.646691Z,852309,1213602,2,6,character,,2023-04-03T13:27:49.680754Z,laís,
,,,1213601,2811,a laís e a namorada dela são umas fofas,elogiar,pt_br,2023-04-03T13:27:49.564253Z,852308,1213601,2,6,character,,2023-04-03T13:27:49.597408Z,laís,
,,,1213600,2811,adorei a laís,elogiar,pt_br,2023-04-03T13:27:49.493736Z,852307,1213600,9,13,character,,2023-04-03T13:27:49.519914Z,laís,
,,,1213599,2811,adorei o leo,elogiar,pt_br,2023-04-03T13:27:49.408449Z,852306,1213599,9,12,character,,2023-04-03T13:27:49.443556Z,leo,
,,,1213598,2811,o leo é top,elogiar,pt_br,2023-04-03T13:27:49.287542Z,852305,1213598,2,5,character,,2023-04-03T13:27:49.324614Z,leo,
,,,1213597,2811,a laís é top,elogiar,pt_br,2023-04-03T13:27:49.215606Z,852304,1213597,2,6,character,,2023-04-03T13:27:49.237827Z,laís,
,,,1213596,2811,vou acabar com esse leo,ameacar,pt_br,2023-04-03T13:27:49.113127Z,852303,1213596,20,23,character,,2023-04-03T13:27:49.164869Z,leo,
,,,1213595,2811,vou quebrar a cara dele,ameacar,pt_br,2023-04-03T13:27:48.878802Z,852302,1213595,19,23,character,,2023-04-03T13:27:48.998287Z,dele,
,,,1213594,2811,vou ferrar com ela,ameacar,pt_br,2023-04-03T13:27:48.693006Z,852301,1213594,15,18,character,,2023-04-03T13:27:48.740157Z,ela,
,,,1213593,2811,ele vai ver só,ameacar,pt_br,2023-04-03T13:27:48.634898Z,852300,1213593,0,3,character,,2023-04-03T13:27:48.662038Z,ele,
,,,1213592,2811,vou quebrar essa laís,ameacar,pt_br,2023-04-03T13:27:48.551605Z,852299,1213592,17,21,character,,2023-04-03T13:27:48.581488Z,laís,
,,,1213591,2811,vou matar ele,ameacar,pt_br,2023-04-03T13:27:48.389690Z,852298,1213591,10,13,character,,2023-04-03T13:27:48.459579Z,ele,
,,,1213590,2811,concordo total com a laís,defender,pt_br,2023-04-03T13:27:48.287866Z,852297,1213590,21,25,character,,2023-04-03T13:27:48.317732Z,laís,
,,,1213589,2811,concordo total com o leo,defender,pt_br,2023-04-03T13:27:48.223312Z,852296,1213589,21,24,character,,2023-04-03T13:27:48.258089Z,leo,
,,,1213588,2811,essa laís tá muito errada,xingar,pt_br,2023-04-03T13:27:48.139064Z,852295,1213588,5,9,character,,2023-04-03T13:27:48.170034Z,laís,
,,,1213587,2811,ele não devia fazer isso,afirmar,pt_br,2023-04-03T13:27:48.042847Z,852294,1213587,0,3,character,,2023-04-03T13:27:48.078018Z,ele,
,,,1213586,2811,desnecessário ele fazer isso,xingar,pt_br,2023-04-03T13:27:47.951192Z,852293,1213586,14,17,character,,2023-04-03T13:27:47.981869Z,ele,
,,,1213585,2811,desnecessário ela ficar postando,xingar,pt_br,2023-04-03T13:27:47.877201Z,852292,1213585,14,17,character,,2023-04-03T13:27:47.901349Z,ela,
,,,1213584,2811,esse cara é um homofóbico,xingar,pt_br,2023-04-03T13:27:47.808651Z,852291,1213584,5,9,character,,2023-04-03T13:27:47.832542Z,cara,
,,,1213583,2811,ele devia ser preso,acusar,pt_br,2023-04-03T13:27:47.745594Z,,,,,,,,,
,,,1213582,2811,vc devia denunciar ele,acusar,pt_br,2023-04-03T13:27:47.690611Z,,,,,,,,,
,,,1213581,2811,denuncia esse cara,acusar,pt_br,2023-04-03T13:27:47.655133Z,,,,,,,,,
,,,1213580,2811,vc tem que processar ele,acusar,pt_br,2023-04-03T13:27:47.622968Z,,,,,,,,,
,,,1213579,2811,mete um processo nesse idiota,acusar,pt_br,2023-04-03T13:27:47.580711Z,,,,,,,,,
,,,1213578,2811,bora denunciar esse idiota,acusar,pt_br,2023-04-03T13:27:47.531766Z,,,,,,,,,
,,,1213577,2811,ele tem que ser preso,acusar,pt_br,2023-04-03T13:27:47.499622Z,,,,,,,,,
,,,1213576,2811,ele tem que ir pra cadeia,acusar,pt_br,2023-04-03T13:27:47.456879Z,,,,,,,,,
,,,1213575,2811,tomara que ele seja preso,acusar,pt_br,2023-04-03T13:27:47.418005Z,,,,,,,,,
,,,1213574,2811,n te conheço,engano,pt_br,2023-04-03T13:27:47.276867Z,,,,,,,,,
,,,1213573,2811,não te conheço,engano,pt_br,2023-04-03T13:27:47.149648Z,,,,,,,,,
,,,1213572,2811,nem te conheço,engano,pt_br,2023-04-03T13:27:47.089813Z,,,,,,,,,
,,,1213571,2811,não conheço ele,engano,pt_br,2023-04-03T13:27:47.043824Z,,,,,,,,,
,,,1213570,2811,acho que n te conheço,engano,pt_br,2023-04-03T13:27:46.995074Z,,,,,,,,,
,,,1213569,2811,n te conheço viu?n,engano,pt_br,2023-04-03T13:27:46.951983Z,,,,,,,,,
,,,1213568,2811,não nos conhecemos,engano,pt_br,2023-04-03T13:27:46.897340Z,,,,,,,,,
,,,1213567,2811,você não me conhece,engano,pt_br,2023-04-03T13:27:46.850120Z,,,,,,,,,
,,,1213566,2811,vc nem me conhece,engano,pt_br,2023-04-03T13:27:46.772116Z,,,,,,,,,
,,,1213565,2811,de onde vc me conhece,engano,pt_br,2023-04-03T13:27:46.738166Z,,,,,,,,,
,,,1213564,2811,vc me conhece?,engano,pt_br,2023-04-03T13:27:46.681668Z,,,,,,,,,
,,,1213563,2811,de onde eu te conheço?,engano,pt_br,2023-04-03T13:27:46.620256Z,,,,,,,,,
,,,1213562,2811,te conheço?,engano,pt_br,2023-04-03T13:27:46.552216Z,,,,,,,,,
,,,1213561,2811,não gostei dessa Bibi,xingar,pt_br,2023-04-03T13:27:46.434327Z,852290,1213561,17,21,character,,2023-04-03T13:27:46.461809Z,Bibi,
,,,1213560,2811,essa Bibi é uma fdp,xingar,pt_br,2023-04-03T13:27:46.366145Z,852289,1213560,5,9,character,,2023-04-03T13:27:46.392590Z,Bibi,
,,,1213559,2811,a Bibi é uma nojenta,xingar,pt_br,2023-04-03T13:27:46.267771Z,852288,1213559,2,6,character,,2023-04-03T13:27:46.310050Z,Bibi,
,,,1213558,2811,Bibi maravilhosa,elogiar,pt_br,2023-04-03T13:27:46.064749Z,852287,1213558,0,4,character,,2023-04-03T13:27:46.169848Z,Bibi,
,,,1213557,2811,"isso aí, Bibi",defender,pt_br,2023-04-03T13:27:45.823645Z,852286,1213557,9,13,character,,2023-04-03T13:27:45.911178Z,Bibi,
,,,1213556,2811,tô com a Bibi,defender,pt_br,2023-04-03T13:27:45.696710Z,852285,1213556,9,13,character,,2023-04-03T13:27:45.730546Z,Bibi,
,,,1213555,2811,Bibi tá certíssima,defender,pt_br,2023-04-03T13:27:45.524714Z,852284,1213555,0,4,character,,2023-04-03T13:27:45.655661Z,Bibi,
,,,1213554,2811,amei a Bibi,elogiar,pt_br,2023-04-03T13:27:45.238683Z,852283,1213554,7,11,character,,2023-04-03T13:27:45.271989Z,Bibi,
,,,1213553,2811,nossa vou quebrar essa Bibi,ameacar,pt_br,2023-04-03T13:27:45.149936Z,852282,1213553,23,27,character,,2023-04-03T13:27:45.173367Z,Bibi,
,,,1213552,2811,vou acabar com essa Bibi,ameacar,pt_br,2023-04-03T13:27:45.069924Z,852281,1213552,20,24,character,,2023-04-03T13:27:45.110206Z,Bibi,
,,,1213551,2811,faria o mesmo que a Bibi,identificar,pt_br,2023-04-03T13:27:44.954354Z,852280,1213551,20,24,character,,2023-04-03T13:27:45.015975Z,Bibi,
,,,1213550,2811,te entendo laís,identificar,pt_br,2023-04-03T13:27:44.805882Z,852279,1213550,11,15,character,,2023-04-03T13:27:44.858395Z,laís,
,,,1213549,2811,Bibi tá errada,xingar,pt_br,2023-04-03T13:27:44.702433Z,852278,1213549,0,4,character,,2023-04-03T13:27:44.742669Z,Bibi,
,,,1213548,2811,essa Bibi não devia ficar postando,xingar,pt_br,2023-04-03T13:27:44.606784Z,852277,1213548,5,9,character,,2023-04-03T13:27:44.648289Z,Bibi,
,,,1213547,2811,mt desnecessária essa Bibi,xingar,pt_br,2023-04-03T13:27:44.509467Z,852276,1213547,22,26,character,,2023-04-03T13:27:44.544527Z,Bibi,
,,,1213546,2811,gordofobia é crime,acusar,pt_br,2023-04-03T13:27:44.446632Z,,,,,,,,,
,,,1213545,2811,s,afirmar,pt_br,2023-04-03T13:27:44.364916Z,,,,,,,,,
,,,1213544,2811,axo que sim,afirmar,pt_br,2023-04-03T13:27:44.297667Z,,,,,,,,,
,,,1213543,2811,eh,afirmar,pt_br,2023-04-03T13:27:44.244329Z,,,,,,,,,
,,,1213542,2811,te odeio,xingar,pt_br,2023-04-03T13:27:44.164282Z,,,,,,,,,
,,,1213541,2811,vc é um nada,xingar,pt_br,2023-04-03T13:27:44.119134Z,,,,,,,,,
,,,1213540,2811,fracassado,xingar,pt_br,2023-04-03T13:27:44.048995Z,,,,,,,,,
,,,1213539,2811,não gosto de voce,xingar,pt_br,2023-04-03T13:27:43.995619Z,,,,,,,,,
,,,1213538,2811,concordo com ela,defender,pt_br,2023-04-03T13:27:43.872935Z,852275,1213538,13,16,character,,2023-04-03T13:27:43.925148Z,ela,
,,,1213537,2811,to com ela,elogiar,pt_br,2023-04-03T13:27:43.763629Z,852274,1213537,7,10,character,,2023-04-03T13:27:43.791464Z,ela,
,,,1213536,2811,nao eh verdade,negar,pt_br,2023-04-03T13:27:43.702343Z,,,,,,,,,
,,,1213535,2811,ñ,negar,pt_br,2023-04-03T13:27:43.631986Z,,,,,,,,,
,,,1213534,2811,acho que n,negar,pt_br,2023-04-03T13:27:43.571192Z,,,,,,,,,
,,,1213533,2811,nao concordo,negar,pt_br,2023-04-03T13:27:43.504900Z,,,,,,,,,
,,,1213532,2811,ta errado,negar,pt_br,2023-04-03T13:27:43.455478Z,,,,,,,,,
,,,1213531,2811,já aconteceu comigo,identificar,pt_br,2023-04-03T13:27:43.367820Z,,,,,,,,,
,,,1213530,2811,sei como ela se sente,identificar,pt_br,2023-04-03T13:27:43.309869Z,,,,,,,,,
,,,1213529,2811,sei como ele se sente,identificar,pt_br,2023-04-03T13:27:43.240244Z,,,,,,,,,
,,,1213528,2811,quem é você?,duvida,pt_br,2023-04-03T13:27:43.172729Z,,,,,,,,,
,,,1213527,2811,quem é ela?,duvida,pt_br,2023-04-03T13:27:43.114175Z,,,,,,,,,
,,,1213526,2811,quem eh?,duvida,pt_br,2023-04-03T13:27:43.064199Z,,,,,,,,,
,,,1213525,2811,quem é ele?,duvida,pt_br,2023-04-03T13:27:43.012137Z,,,,,,,,,
,,,1213524,2811,quem é leo?,duvida,pt_br,2023-04-03T13:27:42.888300Z,852273,1213524,7,10,character,,2023-04-03T13:27:42.937682Z,leo,
,,,1213523,2811,acho que nao sei,duvida,pt_br,2023-04-03T13:27:42.835488Z,,,,,,,,,
,,,1213522,2811,acho que não conheço,duvida,pt_br,2023-04-03T13:27:42.745952Z,,,,,,,,,
,,,1213521,2811,sera?,duvida,pt_br,2023-04-03T13:27:42.668712Z,,,,,,,,,
,,,1213520,2811,quem é lais,duvida,pt_br,2023-04-03T13:27:42.577459Z,852272,1213520,7,11,character,,2023-04-03T13:27:42.617022Z,lais,
,,,1213519,2811,quem é henrique?,duvida,pt_br,2023-04-03T13:27:42.419617Z,852271,1213519,7,15,character,,2023-04-03T13:27:42.494760Z,henrique,
,,,1213518,2811,voce vai ter o que merece,ameacar,pt_br,2023-04-03T13:27:42.309887Z,,,,,,,,,
